frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
100.9,K265EO,ENGLAND,AR,NDIR,0.25,34.57647222222223,91.98513888888888,D,"VICTORY 1530AM, 100.9FM, 95.3FM",122.7,"HABIBI'S BROADCASTING, LLC.",Urban Gospel,Little Rock
101.1,K266BS,VAN BUREN,AR,NDIR,0.092,35.44758333333333,94.36522222222222,D,RED DIRT 96.7,,JOHN BROWN UNIVERSITY,Country,Ft. Smith
101.3,K267AS,PIGGOTT,AR,DRL,0.25,35.95397222222223,90.69483333333334,D,NEWSTALK 1230,337.6,"EAST ARKANSAS BROADCASTERS OF JONESBORO, LLC",News/Talk/Sports,
101.9,K270BR,FORT SMITH,AR,NDIR,0.25,35.35438888888889,94.43169444444445,D,101.9 THE RIVER,164.6,THE BAKER FAMILY TRUST,Classic Rock,Ft. Smith
102.1,K271CV,JONESBORO,AR,DRL,0.24,35.95397222222223,90.69483333333334,D,NEWSTALK 1230,,"EAST ARKANSAS BROADCASTERS OF JONESBORO, LLC",News/Talk/Sports,
102.3,K272FX,EUREKA SPRINGS,AR,DRL,0.14,36.36063888888889,93.74852777777778,D,LA MAXXIMA 102.3 FM 96.9 FM 1480 AM,,"CARROLL COUNTY BROADCASTING, INC.",Spanish Hits Baladas,
102.7,K274BJ,HARMON,AR,DRL,0.25,36.18533333333333,94.29713888888888,D,RADIO 74 INTERNATIONALE,54.4,RADIO 74 INTERNATIONALE,Religious Teaching,"Fayetteville, AR"
102.7,K274BX,STUTTGART,AR,NDIR,0.25,34.48563888888889,91.55983333333333,D,OLDIES 102.7 AND 96.1 AND KWAK AM 1240,67.5,"ARKANSAS COUNTY BROADCASTERS, INC.",Oldies,
102.9,K275BR,WYNNE,AR,NDIR,0.25,35.256194444444446,90.79677777777778,D,KWYN 1400 AM,,"EAST ARKANSAS BROADCASTERS, INC.",Country,
103.1,K276FJ,WALNUT RIDGE,AR,NDIR,0.25,36.06536111111111,90.94066666666667,D,OLDIES 1320,66.8,"EAST ARKANSAS BROADCASTERS OF JONESBORO, LLC",Oldies,
103.3,K277DP,LITTLE ROCK,AR,DRL,0.25,34.79702777777778,92.48891666666667,D,Z-ROCK,,SALEM COMMUNICATIONS HOLDING CORPORATION,Classic Rock,Little Rock
103.5,K278BB,FAYETTEVILLE,AR,NDIR,0.075,36.18286111111111,94.09130555555555,D,THE POSITIVE DIFFERENCE,158.6,JOHN BROWN UNIVERSITY,Contemporary Christian,"Fayetteville, AR"
103.7,K279BJ,BLYTHEVILLE,AR,NDIR,0.25,35.91258333333333,89.89119444444445,D,AIR1,59.9,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Memphis
103.7,K279CQ,PARAGOULD,AR,DRL,0.25,36.0295,90.59733333333332,D,IROCK 103.7,,"MOR MEDIA, INC",Rock,
104.5,K283CT,DEQUEEN,AR,NDIR,0.25,34.04411111111111,94.29483333333333,D,RADIO CRISTIANA 1390,,"BUNYARD BROADCASTING, INC.",Contemporary Christian,
104.9,K285AY,HAVANA,AR,NDIR,0.076,35.16341666666666,93.68072222222223,D,THE OUTLAW 93.1,567.0,THE BAKER FAMILY TRUST,Country,Ft. Smith
105.1,K286AQ,EL DORADO,AR,NDIR,0.25,33.102916666666665,92.55708333333332,D,BIBLE BROADCASTING NETWORK,75.8,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,
105.3,K287AN,FAYETTEVILLE,AR,NDIR,0.062,36.147305555555555,94.1871388888889,D,KISS,,"PERRY BROADCASTING OF ARKANSAS, INC.",Contemporary Hit Radio,"Fayetteville, AR"
105.5,K288EZ,LITTLE ROCK,AR,NDIR,0.25,34.79925,92.23958333333333,D,Z-ROCK,,SALEM COMMUNICATIONS HOLDING CORPORATION,Classic Rock,Little Rock
105.5,K288FP,HOT SPRINGS,AR,DRL,0.25,34.40369444444444,93.12072222222221,D,OLDIES RADIO KZNG,,"US STATIONS, LLC",Oldies,Hot Springs
105.5,K288GO,FORT SMITH,AR,NDIR,0.243,35.35438888888889,94.43169444444445,D,105.5 THE ROOSTER,164.6,THE BAKER FAMILY TRUST,Country,Ft. Smith
92.3,K222DN,"BOONEVILLE, ETC.",AR,DRL,0.25,35.163888888888884,93.68322222222223,D,K-LOVE,587.0,THE BAKER FAMILY TRUST,Contemporary Christian,Ft. Smith
106.1,K291CK,FAYETTEVILLE,AR,NDIR,0.25,36.18008333333333,94.08519444444444,D,LA PODEROSA,,"KTV MEDIA, LLC",Regional Mexican,"Fayetteville, AR"
