frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
90.5,WISE-FM,WISE,VA,NDIR,0.22,36.96094444444445,82.51544444444444,A,RADIO IQ,204.0,"VIRGINIA TECH FOUNDATION, INC.",News/Talk,
97.7,WJEV-LP,DALE CITY,VA,NDIR,0.06,38.64844444444444,77.36,LP100,,39.2,MINISTERIO DE VIDA,Religious,"Washington, DC"
106.7,WJFK-FM,MANASSAS,VA,DRL,20.0,38.87455555555555,77.22330555555556,B,106.7 THE FAN,223.0,"Audacy License, LLC",Sports,"Washington, DC"
100.5,WJFN-FM,GOOCHLAND,VA,NDIR,2.6,37.793749999999996,77.93222222222222,A,,155.2,"MAGA Radio Network, LLC",Talk,Richmond
94.1,WJHH-LP,RICE,VA,NDIR,0.091,37.22541666666667,78.29775,LP100,,31.151489,BACK TO HEALTH AND HEALING RESEARCH INSTITUTE,Religious Teaching,
93.5,WJJS,SALEM,VA,NDIR,5.8,37.27986111111111,79.99113888888888,A,JJS 93.5 AND 102.7,30.0,iHeartMedia,Contemporary Hit Radio,
102.7,WJJX,APPOMATTOX,VA,NDIR,22.0,37.46875,79.00722222222223,B,JJS 93.5 & 102.7,227.0,iHeartMedia,Contemporary Hit Radio,Roanoke-Lynchburg
101.3,WXJK,FARMVILLE,VA,NDIR,6.0,37.32319444444445,78.38944444444445,A,THE X,100.0,DAVID W. LAYNE,Classic Rock,
88.5,WJLZ,VIRGINIA BEACH,VA,DRL,1.2,36.842000000000006,76.09327777777777,A,POSITIVE HIT RADIO - THE CURRENT,36.0,"VIRGINIA BEACH EDUCATIONAL BROADCASTING FOUNDATION, INC.",Christian CHR + Rock,Norfolk-Virginia Beach-Newport News
103.1,WJMA,CULPEPER,VA,DRL,6.0,38.48458333333333,77.98916666666666,A,103.1 TODAY'S COUNTRY,86.0,"PIEDMONT COMMUNICATIONS, INC.",Country,
99.1,WJNV,JONESVILLE,VA,NDIR,4.0,36.70147222222222,83.17044444444446,A,J-99,123.0,REGINA KAY MOORE,Country,
106.3,WJPN-LP,PRINCE WILLIAM,VA,NDIR,0.036,38.569388888888895,77.28494444444445,LP100,,49.367493,POPE JOHN PAUL THE GREAT HIGH SCHOOL,Contemporary Christian,"Washington, DC"
100.9,WJSR,LAKESIDE,VA,NDIR,15.0,37.62152777777778,77.37025,B1,AWESOME 100.9,130.0,"SM-WHTI, LLC",Classic Hits,Richmond
106.5,WJVA-LP,PORTSMOUTH,VA,NDIR,0.086,36.81969444444445,76.45958333333334,LP100,,32.200409,JUNETEENTH FESTIVAL COMPANY,Variety,Norfolk-Virginia Beach-Newport News
101.9,WJVR,IRON GATE,VA,NDIR,0.56,37.793166666666664,79.93280555555556,A,101.9 THE RIVER,322.0,"WVJT, LLC",Adult Contemporary,
104.3,WKCY-FM,HARRISONBURG,VA,NDIR,50.0,38.396499999999996,79.14086111111112,B,104.3 COUNTRY KCY,125.0,iHeartMedia,Country,Harrisonburg
105.5,WKDE-FM,ALTAVISTA,VA,OTS,6.0,37.16041666666666,79.22416666666666,A,KD COUNTRY,100.0,"D.J. BROADCASTING, INC",Country,Roanoke-Lynchburg
93.7,WKHF,LYNCHBURG,VA,NDIR,1.75,37.35913888888889,79.15869444444445,A,THE REBEL,187.0,Truth Broadcasting Corporation,Country,Roanoke-Lynchburg
95.3,WKHK,COLONIAL HEIGHTS,VA,NDIR,47.0,37.43958333333333,77.43330555555556,B,K-95,156.0,"SM-WKHK, LLC",Country,Richmond
