frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
107.1,WKCB-FM,HINDMAN,KY,NDIR,1.55,37.33230555555556,82.94763888888889,A,THE KILLER B,198.0,HINDMAN BROADCASTING CORPORATION,Classic Hits,
89.1,WKCX,CRITTENDEN,KY,DRL,10.0,38.79172222222222,84.69550000000001,C3,KING OF KINGS RADIO,90.0,SOMERSET EDUCATIONAL BROADCASTING FOUNDATION,Religious Teaching,Cincinnati
98.7,WKDO-FM,LIBERTY,KY,NDIR,25.0,37.30616666666666,84.91716666666667,C3,THE BUCK 98.7,73.0,"SHORELINE COMMUNICATIONS, INC.",Country,
99.5,WKDP-FM,CORBIN,KY,NDIR,25.0,36.95397222222223,83.97797222222222,C2,99.5 KD COUNTRY,216.0,"EUBANKS BROADCASTING, INC.",Country,
99.5,WKDQ,HENDERSON,KY,NDIR,100.0,37.882555555555555,87.5411111111111,C0,99.5 WKDQ,300.0,"TOWNSQUARE MEDIA OF EVANSVILLE/OWENSBORO, INC.",Country,Evansville
106.5,WKDZ-FM,CADIZ,KY,NDIR,13.4,36.80811111111111,87.63583333333334,C3,WKDZ FM 106.5,136.9,"HAM BROADCASTING COMPANY, INC.",Country,
101.9,WKFC,NORTH CORBIN,KY,NDIR,6.0,37.035916666666665,84.08466666666666,A,HITS FM,100.0,"RADIOACTIVE, LLC",Adult Hits,
104.9,WKHG,LEITCHFIELD,KY,NDIR,3.5,37.51113888888889,86.28747222222222,A,K- 105,83.0,HERITAGE MEDIA OF KENTUCKY INC,Hot AC,
96.1,WKKQ,BARBOURVILLE,KY,NDIR,25.0,36.86647222222222,83.8996388888889,C3,MIX 96,100.0,CHOICE RADIO CORPORATION,Hot AC,
104.9,WKKS-FM,VANCEBURG,KY,OTS,3.0,38.605333333333334,83.33238888888889,A,KICKIN COUNTRY,91.0,"BROWN COMMUNICATIONS, INC.",Country,
94.7,WKLW-FM,PAINTSVILLE,KY,NDIR,4.9,37.79508333333333,82.80069444444445,C3,K 94.7,223.0,"S.I.P. BROADCASTING COMPANY, INC.",Hot AC,
100.7,WKLX,BROWNSVILLE,KY,NDIR,16.0,37.15533333333333,86.32580555555555,C2,SAM FM,184.0,,Classic Hits,Bowling Green
90.9,WKMD,MADISONVILLE,KY,DRL,20.5,37.36311111111111,87.51555555555555,C2,"MORE NEWS, MORE MUSIC",122.0,"BOARD OF REGENTS, MURRAY STATE UNIVERSITY",News/Jazz,
101.5,WKMO-FM,VINE GROVE,KY,DRL,6.0,37.718111111111114,86.01636111111111,A,B 101.5,99.0,"ELIZABETHTOWN CBC, INC.",Adult Contemporary,
91.3,WKMS-FM,MURRAY,KY,NDIR,100.0,36.92144444444444,88.09669444444444,C1,MURRAY STATE'S NPR STATION,183.0,"BOARD OF REGENTS, MURRAY STATE UNIVERSITY",News/Talk/Jazz,
89.5,WKMT,FULTON,KY,DRL,4.5,36.569500000000005,88.83699999999999,A,MURRAY STATE`S NPR STATION,107.5,"BOARD OF REGENTS, MURRAY STATE UNIVERSITY",News/Classical/Jazz,
89.5,WKPB,HENDERSON,KY,NDIR,43.0,37.85169444444445,87.3286111111111,C2,WESTERN'S PUBLIC RADIO,115.0,WESTERN KENTUCKY UNIVERSITY,News/Talk/Classical,Evansville
100.1,WKQQ,WINCHESTER,KY,NDIR,20.0,38.123416666666664,84.44355555555556,C2,,194.0,iHeartMedia,Rock,Lexington-Fayette
95.9,WKRI-LP,RICHMOND,KY,NDIR,0.1,37.724555555555554,84.31030555555556,LP100,,30.0,"RICHMONDRADIO,INC",Classic Hits,Lexington-Fayette
98.3,WKSG,GARRISON,KY,NDIR,5.2,38.60727777777778,83.0423888888889,A,THE ROCK 98.3,107.0,Strong Tower Christian Media,Southern Gospel,Huntington-Ashland
93.9,WKTG,MADISONVILLE,KY,NDIR,35.0,37.523944444444446,87.40305555555557,C2,93.9 KTG,178.0,"Ham Broadcasting Company, Inc.",Classic Rock,
90.9,WKUE,ELIZABETHTOWN,KY,NDIR,5.2,37.74505555555556,85.88941666666668,C3,WESTERN'S PUBLIC RADIO,190.0,WESTERN KENTUCKY UNIVERSITY,News/Talk/Classical,
95.3,WKVN,CORYDON,KY,DRL,25.0,37.777277777777776,87.62391666666666,C3,K-LOVE,82.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Evansville
89.9,WKVO,GEORGETOWN,KY,DRL,50.0,38.20425,84.54744444444444,C2,K-LOVE,125.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Lexington-Fayette
88.1,WKVY,SOMERSET,KY,DRL,4.0,37.076750000000004,84.81077777777777,C3,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.3,WKWC,OWENSBORO,KY,NDIR,5.0,37.74225,87.12413888888888,A,PANTHER RADIO,25.0,KENTUCKY WESLEYAN COLLEGE,Adult Alternative,
102.7,WKWY,TOMPKINSVILLE,KY,NDIR,6.0,36.724222222222224,85.68136111111112,A,KIX COUNTRY,96.0,"FRANK KEETON AIRCASTERS, INC.",Country,
92.1,WKYF,FREDONIA,KY,NDIR,4.6,37.180861111111106,88.00111111111111,A,K-LOVE,114.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
105.5,WKYA,GREENVILLE,KY,DRL,4.5,37.26916666666666,87.14222222222223,A,GOOD TIMES OLDIES 105.5,67.0,"RADIO ACTIVE MEDIA, INC.",Oldies,
107.5,WKYB,PERRYVILLE,KY,DRL,2.55,37.591166666666666,84.84522222222222,A,B COUNTRY,157.0,S I M Communications Corporation,Country,
