frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
91.7,WIWC,KOKOMO,IN,NDIR,2.1,40.60002777777778,86.30222222222221,A,MOODY RADIO,91.0,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
94.3,WIWU-LP,MARION,IN,NDIR,0.1,40.52086111111111,85.66636111111112,LP100,THE FORTRESS,25.4,INDIANA WESLEYAN UNIVERSITY,Contemporary Christian,Muncie-Marion
96.3,WJAA,AUSTIN,IN,NDIR,3.0,38.84722222222222,85.8236111111111,A,TOTAL ROCK RADIO 96.3,98.0,"SOCIAL BUTTERFLY MEDIA, LLC.",Classic Rock,
92.9,WSKL,VEEDERSBURG,IN,NDIR,4.5,40.14613888888889,87.45419444444445,A,KOOL 92.9,82.0,"ZONA COMMUNICATIONS, INC.",Classic Hits,
102.9,WJCI,HUNTINGTON,IN,NDIR,4.7,40.925888888888885,85.38747222222223,A,TRUTH HEARD IN BLACK & WHITE - WITHOUT COMPROMISE,91.0,"CALVARY RADIO NETWORK, INC.",Religious Teaching,
91.3,WJCO,MONTPELIER,IN,NDIR,0.35,40.55588888888889,85.29413888888888,A,TRUTH HEARD IN BLACK & WHITE - WITHOUT COMPROMISE,,"CALVARY RADIO NETWORK, INC.",Religious Teaching,Muncie-Marion
91.5,WJCY,CICERO,IN,DRL,0.475,40.19808333333333,86.12888888888888,A,,,"CALVARY RADIO NETWORK, INC.",Religious Teaching,Indianapolis
91.9,WJEF,LAFAYETTE,IN,NDIR,0.25,40.39780555555556,86.87388888888889,A,JEFF 92,28.0,LAFAYETTE SCHOOL CORP.,Oldies,
107.9,WJFX,NEW HAVEN,IN,DRL,3.2,41.023944444444446,85.06413888888889,A,HOT 107.9,138.0,ARG of Fort Wayne LLC,Contemporary Hit Radio,Ft. Wayne
98.5,WJHI-LP,JEFFERSONVILLE,IN,NDIR,0.076,38.31755555555556,85.71247222222223,LP100,,35.0,GREATER CLARK COUNTY SCHOOLS,Variety,Louisville
91.5,WJHS,COLUMBIA CITY,IN,NDIR,3.5,41.15186111111111,85.4948888888889,A,THE EAGLE,52.0,COLUMBIA CITY HIGH SCHOOL,Variety,Ft. Wayne
101.3,WJJD-LP,KOKOMO,IN,NDIR,0.1,40.496972222222226,86.1038611111111,LP100,,26.459223,KOKOMO SEVENTH-DAY ADVENTIST BROADCASTING COMPANY,Religious Teaching,
104.5,WJJK,NOBLESVILLE,IN,NDIR,50.0,39.840333333333334,86.17611111111111,B,CLASSIC HITS 104.5 WJJK,150.0,Cumulus Media,Classic Hits,Indianapolis
91.5,WJLR,SEYMOUR,IN,DRL,30.0,38.82227777777778,85.79386111111111,B,K-LOVE,116.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
105.3,WJLT,EVANSVILLE,IN,NDIR,50.0,38.07922222222223,87.61002777777777,B,MY 105.3 WJLT,150.0,"TOWNSQUARE MEDIA OF EVANSVILLE/OWENSBORO, INC.",Adult Contemporary,Evansville
105.9,WJOT-FM,WABASH,IN,NDIR,6.0,40.831694444444445,85.80997222222221,A,105.9 THE BASH,97.0,"DREAM WEAVER MARKETING, LLC",Classic Hits,
91.7,WJPR,JASPER,IN,NDIR,2.6,38.42308333333333,86.82969444444444,A,,84.0,Greater Jasper Consolidated Schools,Classic Hits,
107.1,WJPS,BOONVILLE,IN,DRL,1.6,37.987,87.26972222222223,A,CLASSIC HITS 107.1,195.0,"THE ORIGINAL COMPANY, INC.",Classic Hits,Evansville
105.7,WJUK-LP,PLYMOUTH,IN,NDIR,0.1,41.34141666666667,86.30833333333334,LP100,,22.080442,MENOMINEE RADIO CORPORATION,Oldies,
91.5,WJWA,EVANSVILLE,IN,NDIR,0.5,37.88811111111111,87.5436111111111,A,WAY FM,190.0,Hope Media Group,Contemporary Christian,Evansville
93.7,WJWS-LP,JASPER,IN,NDIR,0.1,38.40272222222222,86.94416666666667,LP100,,28.119844,GREATER JASPER CONSOLIDATED SCHOOLS,Variety,
88.9,WJYW,UNION CITY,IN,NDIR,4.1,40.192277777777775,84.79941666666666,A,STAR 88.3,87.0,"STAR EDUCATIONAL MEDIA NETWORK, INC.",Contemporary Christian,
