frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
89.3,KTFB-LP,WACO,TX,NDIR,0.09,31.524166666666666,97.21597222222222,LP100,TEXAS FARM AND RANCH RADIO,32.0,Texas Farm Bureau,Country,
98.5,KTJO,RULE,TX,NDIR,4.5,33.16197222222222,99.74880555555556,A,,116.0,"WesTex Towers, Inc.",,
95.7,KTLL-LP,TERRELL,TX,NDIR,0.1,32.74088888888889,96.30433333333333,LP100,,30.0,Ministerios El Rey Ya Viene,,
102.3,KUVA,UVALDE,TX,NDIR,4.0,29.188,99.777,A,U102.3 TEJANO Y MAS,66.0,Universal Media Connections LLC,Tejano,
95.3,KVWG-FM,DILLEY,TX,NDIR,0.75,28.68497222222222,99.17958333333334,A,NO BULL RADIO,24.5,"RUFUS RESOURCES, LLC",Country,
88.5,KWGP,PAMPA,TX,NDIR,2.5,35.577555555555556,100.9526388888889,A,,95.0,Bible Baptist Church,,
102.9,KWGR-LP,WICHITA FALLS,TX,NDIR,0.01,33.89761111111111,98.54255555555555,LP100,,92.0,WICHITA FALLS HISPANIC AMERICAN FAMILY FUNDATION,Religious,
91.9,KWWD,CANADIAN,TX,NDIR,0.75,35.81963888888889,100.39944444444446,A,,168.0,"THE RIVER MINISTRIES, INC",Religious Teaching,
98.7,KXAV,HEBBRONVILLE,TX,NDIR,1.0,27.30863888888889,98.67111111111112,A,TEQUILA DANCE RADIO,19.0,"XAVIER ENTERTAINMENT, LLC",Contemporary Hit Radio,
101.5,KXEP-LP,SAN ANTONIO,TX,NDIR,0.1,29.442583333333335,98.4991388888889,LP100,,3.0,Empower House SA,Variety,
97.3,KXYC,San Isidro,TX,NDIR,1.6,26.71397222222222,98.45286111111112,A,,82.0,"Xavier Entertainment, LLC",,
90.1,KYBP,PARIS,TX,DRL,0.25,33.61944444444445,95.5475,A,,71.0,"Bible Broadcasting Network, Inc.",,
92.9,KZBI,MARLIN,TX,NDIR,50.0,31.412666666666667,97.21138888888889,C2,THE TEACHING CHANNEL,150.0,"First Dallas Media, Inc.",Religious Teaching,
93.3,WBAP-FM,HALTOM CITY,TX,DRL,50.0,32.77902777777778,96.92305555555556,C2,NEWS TALK 820 AM 93.3 FM,120.0,Cumulus Licensing Holding Company LLC,News/Talk,
102.5,K273DH,MARSHALL,TX,DRL,0.25,32.54069444444444,94.40102777777778,D,,,"RCA BROADCASTING, LLC",Talk,
88.1,K201BM,CANADIAN,TX,NDIR,0.03,35.904777777777774,100.38819444444445,D,KINGDON KEYS RADIO,,TOP O' TEXAS EDUCATIONAL BROADCASTING FOUNDATION,Religious Teaching,
88.1,K201DZ,PORT BOLIVAR,TX,DRL,0.2,29.41211111111111,94.95238888888889,D,RADIO ALELUYA,89.0,ALELUYA BROADCASTING NETWORK,Contemporary Christian,Houston-Galveston
88.1,K201EP,HEREFORD,TX,NDIR,0.25,34.750055555555555,102.38213888888889,D,RADIO CRISTIANA,50.0,CENTRO CRISTIANO DE VIDA ETERNA,Contemporary Christian,
